ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:2000241	regulation of reproductive process	6/23	207/18986	0.028985507246376812	23.92690611216131	11.550747506033177	1.351017059547932e-7	7.232444658779929e-6	5.223932630252003e-6	ANAPC4/ANAPC2/C9orf78/ANAPC11/ANAPC7/ANAPC15	6
GO:0000819	sister chromatid segregation	6/23	235/18986	0.02553191489361702	21.07604070305273	10.784883992228565	2.855354837086971e-7	1.4330312088630234e-5	1.035066128444027e-5	ANAPC4/ANAPC2/BUB3/ANAPC11/ANAPC7/ANAPC15	6
GO:0007059	chromosome segregation	7/23	429/18986	0.016317016317016316	13.469342251950946	9.097750110820087	5.134314158824911e-7	2.425208393844943e-5	1.7517071835990873e-5	ANAPC4/ANAPC2/C9orf78/BUB3/ANAPC11/ANAPC7/ANAPC15	7
GO:0000209	protein polyubiquitination	6/23	263/18986	0.022813688212927757	18.832203670028104	10.141702521894594	5.528102359747144e-7	2.4661478860427537e-5	1.781277427029635e-5	ANAPC4/ANAPC2/ANAPC11/BCL2/ANAPC7/ANAPC15	6
GO:0010965	regulation of mitotic sister chromatid separation	4/23	62/18986	0.06451612903225806	53.25666199158485	14.353133888761274	8.712289663137824e-7	3.6438917859322746e-5	2.6319517258290406e-5	BUB3/ANAPC11/ANAPC7/ANAPC15	4
GO:0044772	mitotic cell cycle phase transition	7/23	467/18986	0.014989293361884369	12.373335816032029	8.666689416037425	9.075695606307036e-7	3.6438917859322746e-5	2.6319517258290406e-5	ANAPC4/ANAPC2/BUB3/ANAPC11/BCL2/ANAPC7/ANAPC15	7
GO:0051306	mitotic sister chromatid separation	4/23	65/18986	0.06153846153846154	50.798662207357864	14.006125314198526	1.0548452363824566e-6	4.033527261024346e-5	2.913382081437261e-5	BUB3/ANAPC11/ANAPC7/ANAPC15	4
GO:1905818	regulation of chromosome separation	4/23	77/18986	0.05194805194805195	42.881987577639755	12.824902187391965	2.0882514578365733e-6	7.622117821103493e-5	5.505390207023694e-5	BUB3/ANAPC11/ANAPC7/ANAPC15	4
GO:0051304	chromosome separation	4/23	84/18986	0.047619047619047616	39.308488612836435	12.254524880661076	2.9607690517089032e-6	1.0336945863140214e-4	7.466287173874626e-5	BUB3/ANAPC11/ANAPC7/ANAPC15	4
GO:1901990	regulation of mitotic cell cycle phase transition	6/23	368/18986	0.016304347826086956	13.458884688090736	8.405281421566164	3.8880948358710464e-6	1.3008917305018544e-4	9.396229186688363e-5	ANAPC4/BUB3/ANAPC11/BCL2/ANAPC7/ANAPC15	6
GO:0007088	regulation of mitotic nuclear division	4/23	121/18986	0.03305785123966942	27.288537549407113	10.102908118055835	1.2654900550821307e-5	4.0647540569238035e-4	2.935936927790543e-4	BUB3/ANAPC11/ANAPC7/ANAPC15	4
GO:1901987	regulation of cell cycle phase transition	6/23	479/18986	0.012526096033402923	10.340019969138604	7.2104645369431095	1.7511371444029362e-5	5.408319719059837e-4	3.906382860591165e-4	ANAPC4/BUB3/ANAPC11/BCL2/ANAPC7/ANAPC15	6
GO:0051783	regulation of nuclear division	4/23	151/18986	0.026490066225165563	21.866973797869274	8.965630334203045	3.02641613366985e-5	9.000785760506999e-4	6.501190213068567e-4	BUB3/ANAPC11/ANAPC7/ANAPC15	4
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	5/23	338/18986	0.014792899408284023	12.211216876768717	7.242869662517447	4.4870373299801677e-5	0.0012424451641289912	8.974074659960337e-4	C9orf78/CASC3/BCAS2/ACIN1/BUD31	5
GO:0000398	mRNA splicing, via spliceosome	5/23	338/18986	0.014792899408284023	12.211216876768717	7.242869662517447	4.4870373299801677e-5	0.0012424451641289912	8.974074659960337e-4	C9orf78/CASC3/BCAS2/ACIN1/BUD31	5
GO:0000375	RNA splicing, via transesterification reactions	5/23	342/18986	0.014619883040935672	12.068395626748028	7.193560097638236	4.745423554673312e-5	0.00127019170480089	9.174485539035072e-4	C9orf78/CASC3/BCAS2/ACIN1/BUD31	5
GO:0000070	mitotic sister chromatid segregation	4/23	194/18986	0.020618556701030927	17.02017032720753	7.810830051715345	8.037515186530946e-5	0.0020819757079949515	0.0015037931639315964	BUB3/ANAPC11/ANAPC7/ANAPC15	4
GO:0000280	nuclear division	5/23	451/18986	0.011086474501108648	9.151643690349948	6.101728229729827	1.7473515304338583e-4	0.004384760246682463	0.0031670746489113684	C9orf78/BUB3/ANAPC11/ANAPC7/ANAPC15	5
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	2/23	17/18986	0.11764705882352941	97.1150895140665	13.80732391581226	1.888170516452077e-4	0.004594548256700054	0.0033186027258854684	ANAPC11/ANAPC7	2
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	5/23	467/18986	0.010706638115631691	8.838097011451447	5.972772941010427	2.0552624816267879e-4	0.004854046390430325	0.003506035998069226	ANAPC4/ANAPC2/ANAPC11/ANAPC7/ANAPC15	5
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	2/23	18/18986	0.1111111111111111	91.71980676328504	13.410448256213538	2.1226265620850088e-4	0.0048699117981550345	0.0035174954457408716	ANAPC11/ANAPC7	2
GO:0008380	RNA splicing	5/23	484/18986	0.010330578512396695	8.527667984189724	5.842375878459192	2.42629181264921e-4	0.005411978682103655	0.003909025698157061	C9orf78/CASC3/BCAS2/ACIN1/BUD31	5
GO:1901970	positive regulation of mitotic sister chromatid separation	2/23	21/18986	0.09523809523809523	78.61697722567287	12.393833152222237	2.9069739605167233e-4	0.006308919162959267	0.004556878100269458	ANAPC11/ANAPC7	2
GO:0140014	mitotic nuclear division	4/23	282/18986	0.014184397163120567	11.70891150169596	6.309839799042279	3.3764726764078036e-4	0.007135019892514385	0.0051535635587277	BUB3/ANAPC11/ANAPC7/ANAPC15	4
GO:1905820	positive regulation of chromosome separation	2/23	32/18986	0.0625	51.59239130434783	9.97528826015586	6.810573391911108e-4	0.014022795983858001	0.010128545044380622	ANAPC11/ANAPC7	2
GO:0033028	myeloid cell apoptotic process	2/23	40/18986	0.05	41.27391304347827	8.879954764447755	0.0010647263926905483	0.021374382333262755	0.01543853269401295	BCL2/BAP1	2
GO:0045840	positive regulation of mitotic nuclear division	2/23	47/18986	0.0425531914893617	35.12673450508788	8.157946201189649	0.0014680175745226804	0.02829155487099527	0.02043474698029546	ANAPC11/ANAPC7	2
GO:0007094	mitotic spindle assembly checkpoint signaling	2/23	49/18986	0.04081632653061224	33.69299023957409	7.980181912962717	0.0015946803791841771	0.02829155487099527	0.02043474698029546	BUB3/ANAPC15	2
GO:0071173	spindle assembly checkpoint signaling	2/23	49/18986	0.04081632653061224	33.69299023957409	7.980181912962717	0.0015946803791841771	0.02829155487099527	0.02043474698029546	BUB3/ANAPC15	2
GO:0071174	mitotic spindle checkpoint signaling	2/23	49/18986	0.04081632653061224	33.69299023957409	7.980181912962717	0.0015946803791841771	0.02829155487099527	0.02043474698029546	BUB3/ANAPC15	2
GO:0031577	spindle checkpoint signaling	2/23	50/18986	0.04	33.01913043478261	7.895254052529709	0.0016599034505892154	0.02829155487099527	0.02043474698029546	BUB3/ANAPC15	2
GO:0033046	negative regulation of sister chromatid segregation	2/23	51/18986	0.0392156862745098	32.37169650468883	7.812789701311055	0.0017263837966111683	0.02829155487099527	0.02043474698029546	BUB3/ANAPC15	2
GO:0033048	negative regulation of mitotic sister chromatid segregation	2/23	51/18986	0.0392156862745098	32.37169650468883	7.812789701311055	0.0017263837966111683	0.02829155487099527	0.02043474698029546	BUB3/ANAPC15	2
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	2/23	51/18986	0.0392156862745098	32.37169650468883	7.812789701311055	0.0017263837966111683	0.02829155487099527	0.02043474698029546	BUB3/ANAPC15	2
GO:2000816	negative regulation of mitotic sister chromatid separation	2/23	51/18986	0.0392156862745098	32.37169650468883	7.812789701311055	0.0017263837966111683	0.02829155487099527	0.02043474698029546	BUB3/ANAPC15	2
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	2/23	53/18986	0.03773584905660377	31.150123051681703	7.654785094621971	0.0018631048258225063	0.02892762242400331	0.02089417310824648	BUB3/ANAPC15	2
GO:1905819	negative regulation of chromosome separation	2/23	53/18986	0.03773584905660377	31.150123051681703	7.654785094621971	0.0018631048258225063	0.02892762242400331	0.02089417310824648	BUB3/ANAPC15	2
GO:1901991	negative regulation of mitotic cell cycle phase transition	3/23	205/18986	0.014634146341463415	12.080169671261931	5.5549439500946995	0.0018732706924634774	0.02892762242400331	0.02089417310824648	BUB3/BCL2/ANAPC15	3
GO:0051985	negative regulation of chromosome segregation	2/23	54/18986	0.037037037037037035	30.573268921095003	7.579030603963646	0.0019333397771546146	0.029291921529342558	0.021157303221692007	BUB3/ANAPC15	2
GO:0051452	intracellular pH reduction	2/23	57/18986	0.03508771929824561	28.96414950419527	7.363612118257304	0.0021515080831745774	0.03199372205165159	0.023108790522986197	BCL2/CCDC115	2
GO:0033047	regulation of mitotic sister chromatid segregation	2/23	58/18986	0.034482758620689655	28.464767616191907	7.295469700679345	0.00222670916951474	0.0325099538749152	0.023481660333064525	BUB3/ANAPC15	2
GO:0045839	negative regulation of mitotic nuclear division	2/23	59/18986	0.03389830508474576	27.982313927781874	7.229029579703415	0.002303144676261579	0.03302544955425085	0.023853998432709213	BUB3/ANAPC15	2
GO:0051785	positive regulation of nuclear division	2/23	64/18986	0.03125	25.796195652173914	6.920017911939034	0.0027037394073187943	0.03808952182591214	0.027511734320085978	ANAPC11/ANAPC7	2
GO:0051784	negative regulation of nuclear division	2/23	67/18986	0.029850746268656716	24.64114211550941	6.751067692815798	0.0029587284714843575	0.040963085562102396	0.029587284714843575	BUB3/ANAPC15	2
GO:0045930	negative regulation of mitotic cell cycle	3/23	256/18986	0.01171875	9.673573369565217	4.865918680669877	0.003514596577017686	0.04783425510754579	0.03455027143508911	BUB3/BCL2/ANAPC15	3
GO:1901988	negative regulation of cell cycle phase transition	3/23	287/18986	0.010452961672473868	8.62869262232995	4.535211761818876	0.004838922207437497	0.06476090887620516	0.046776248005229136	BUB3/BCL2/ANAPC15	3
GO:0051453	regulation of intracellular pH	2/23	90/18986	0.022222222222222223	18.343961352657008	5.743813207580345	0.005269628094676678	0.06936903868894054	0.05010466057233563	BCL2/CCDC115	2
GO:0030641	regulation of cellular pH	2/23	94/18986	0.02127659574468085	17.56336725254394	5.606467203353955	0.0057343324736545504	0.07426885445717103	0.053643755398703856	BCL2/CCDC115	2
GO:2001251	negative regulation of chromosome organization	2/23	101/18986	0.019801980198019802	16.346104175634956	5.385376000040774	0.0065911653170237046	0.08401120237412753	0.0606805695852976	BUB3/ANAPC15	2
GO:0010948	negative regulation of cell cycle process	3/23	329/18986	0.00911854103343465	7.5271573939474035	4.15926723311878	0.007061751657764954	0.0877790864283853	0.06340207986110022	BUB3/BCL2/ANAPC15	3
GO:1901992	positive regulation of mitotic cell cycle phase transition	2/23	105/18986	0.01904761904761905	15.723395445134576	5.268728579237742	0.007105405501675025	0.0877790864283853	0.06340207986110022	ANAPC11/ANAPC7	2
GO:0006885	regulation of pH	2/23	106/18986	0.018867924528301886	15.575061525840852	5.240564017606126	0.007236736974613512	0.08804696652446439	0.0635955673526642	BCL2/CCDC115	2
GO:0048872	homeostasis of number of cells	3/23	339/18986	0.008849557522123894	7.305117352828011	4.079474606511318	0.007666963907274591	0.09188913459017159	0.06637073233163078	BCL2/BAP1/ACIN1	3
GO:0001776	leukocyte homeostasis	2/23	113/18986	0.017699115044247787	14.610234705656023	5.053590675941554	0.008186803172915879	0.09667651393899192	0.06982861529840013	BCL2/BAP1	2
GO:0021700	developmental maturation	3/23	350/18986	0.008571428571428572	7.075527950310559	3.995373554493709	0.00836740669888905	0.09737721129286821	0.07033472297616883	ANAPC2/BCL2/BAP1	3
GO:1901989	positive regulation of cell cycle phase transition	2/23	125/18986	0.016	13.207652173913043	4.768924993858286	0.00993869149743482	0.11401098960628801	0.0823491581216028	ANAPC11/ANAPC7	2
GO:0009185	ribonucleoside diphosphate metabolic process	2/23	126/18986	0.015873015873015872	13.102829537612145	4.746976055664361	0.01009159522392622	0.11413452063116555	0.08243838351939729	ARL2/CAD	2
GO:0009132	nucleoside diphosphate metabolic process	2/23	133/18986	0.015037593984962405	12.413206930369402	4.600012103342334	0.011191224529205152	0.1233947637546355	0.0891269775562747	ARL2/CAD	2
GO:0051384	response to glucocorticoid	2/23	134/18986	0.014925373134328358	12.320571057754705	4.5799181325704925	0.011352470265880094	0.1233947637546355	0.0891269775562747	BCL2/CAD	2
GO:0045931	positive regulation of mitotic cell cycle	2/23	136/18986	0.014705882352941176	12.139386189258312	4.5403646509978035	0.01167805344767362	0.1233947637546355	0.0891269775562747	ANAPC11/ANAPC7	2
GO:0045739	positive regulation of DNA repair	2/23	138/18986	0.014492753623188406	11.963453056080654	4.501631739559411	0.012007742210614637	0.1233947637546355	0.0891269775562747	ACTR8/BRD8	2
GO:0009188	ribonucleoside diphosphate biosynthetic process	1/23	10/18986	0.1	82.54782608695653	8.983089950506628	0.012051204230545065	0.1233947637546355	0.0891269775562747	CAD	1
GO:0045657	positive regulation of monocyte differentiation	1/23	10/18986	0.1	82.54782608695653	8.983089950506628	0.012051204230545065	0.1233947637546355	0.0891269775562747	ACIN1	1
GO:0030218	erythrocyte differentiation	2/23	139/18986	0.014388489208633094	11.877385048482955	4.482563840304798	0.012174119939085737	0.1233947637546355	0.0891269775562747	BAP1/ACIN1	2
GO:0001701	in utero embryonic development	3/23	403/18986	0.007444168734491315	6.144999460567483	3.635763617466053	0.012265694897922817	0.1233947637546355	0.0891269775562747	BYSL/BAP1/BPTF	3
GO:0001558	regulation of cell growth	3/23	408/18986	0.007352941176470588	6.069693094629156	3.6051884216400913	0.012679159617379232	0.1233947637546355	0.0891269775562747	ANAPC2/BCL2/BAP1	3
GO:0006222	UMP biosynthetic process	1/23	11/18986	0.09090909090909091	75.04347826086956	8.554762528335853	0.013248654815636418	0.1233947637546355	0.0891269775562747	CAD	1
GO:0021548	pons development	1/23	11/18986	0.09090909090909091	75.04347826086956	8.554762528335853	0.013248654815636418	0.1233947637546355	0.0891269775562747	BCL2	1
GO:0030223	neutrophil differentiation	1/23	11/18986	0.09090909090909091	75.04347826086956	8.554762528335853	0.013248654815636418	0.1233947637546355	0.0891269775562747	BAP1	1
GO:0031915	positive regulation of synaptic plasticity	1/23	11/18986	0.09090909090909091	75.04347826086956	8.554762528335853	0.013248654815636418	0.1233947637546355	0.0891269775562747	ANAPC2	1
GO:0048742	regulation of skeletal muscle fiber development	1/23	11/18986	0.09090909090909091	75.04347826086956	8.554762528335853	0.013248654815636418	0.1233947637546355	0.0891269775562747	BCL2	1
GO:2000672	negative regulation of motor neuron apoptotic process	1/23	11/18986	0.09090909090909091	75.04347826086956	8.554762528335853	0.013248654815636418	0.1233947637546355	0.0891269775562747	BCL2	1
GO:0045786	negative regulation of cell cycle	3/23	419/18986	0.007159904534606206	5.910345543218844	3.5396791173324056	0.013617009825313458	0.1233947637546355	0.0891269775562747	BUB3/BCL2/ANAPC15	3
GO:0034101	erythrocyte homeostasis	2/23	150/18986	0.013333333333333334	11.006376811594203	4.284931050470675	0.014070977745295246	0.1233947637546355	0.0891269775562747	BAP1/ACIN1	2
GO:0007093	mitotic cell cycle checkpoint signaling	2/23	152/18986	0.013157894736842105	10.861556064073225	4.2512011566832655	0.014428849817947008	0.1233947637546355	0.0891269775562747	BUB3/ANAPC15	2
GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	1/23	12/18986	0.08333333333333333	68.78985507246377	8.180720907199625	0.014444717052223832	0.1233947637546355	0.0891269775562747	CAD	1
GO:0036295	cellular response to increased oxygen levels	1/23	12/18986	0.08333333333333333	68.78985507246377	8.180720907199625	0.014444717052223832	0.1233947637546355	0.0891269775562747	CCDC115	1
GO:0097048	dendritic cell apoptotic process	1/23	12/18986	0.08333333333333333	68.78985507246377	8.180720907199625	0.014444717052223832	0.1233947637546355	0.0891269775562747	BCL2	1
GO:0097067	cellular response to thyroid hormone stimulus	1/23	12/18986	0.08333333333333333	68.78985507246377	8.180720907199625	0.014444717052223832	0.1233947637546355	0.0891269775562747	BRD8	1
GO:2000668	regulation of dendritic cell apoptotic process	1/23	12/18986	0.08333333333333333	68.78985507246377	8.180720907199625	0.014444717052223832	0.1233947637546355	0.0891269775562747	BCL2	1
GO:0031960	response to corticosteroid	2/23	156/18986	0.01282051282051282	10.583054626532887	4.185591103053764	0.015156417215567436	0.12585865208800215	0.09090662292782223	BCL2/CAD	2
GO:0009133	nucleoside diphosphate biosynthetic process	1/23	13/18986	0.07692307692307693	63.49832775919733	7.850327342116543	0.01563939247689916	0.12585865208800215	0.09090662292782223	CAD	1
GO:0009304	tRNA transcription	1/23	13/18986	0.07692307692307693	63.49832775919733	7.850327342116543	0.01563939247689916	0.12585865208800215	0.09090662292782223	BRF1	1
GO:2000622	regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1/23	14/18986	0.07142857142857142	58.962732919254655	7.555653101075962	0.016832682624636885	0.12585865208800215	0.09090662292782223	CASC3	1
GO:0030307	positive regulation of cell growth	2/23	166/18986	0.012048192771084338	9.945521215295967	4.031489942849049	0.017043400975970013	0.12585865208800215	0.09090662292782223	ANAPC2/BCL2	2
GO:0010720	positive regulation of cell development	3/23	460/18986	0.006521739130434782	5.383553875236295	3.3145924038957664	0.01745838572985065	0.12585865208800215	0.09090662292782223	ANAPC2/BCL2/ACIN1	3
GO:0048639	positive regulation of developmental growth	2/23	171/18986	0.011695906432748537	9.654716501398424	3.9592642323252316	0.0180227864396687	0.12585865208800215	0.09090662292782223	ANAPC2/BCL2	2
GO:0002903	negative regulation of B cell apoptotic process	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	BCL2	1
GO:0008298	intracellular mRNA localization	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	CASC3	1
GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	CAD	1
GO:0031000	response to caffeine	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	CAD	1
GO:0033689	negative regulation of osteoblast proliferation	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	BCL2	1
GO:0034501	protein localization to kinetochore	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	BUB3	1
GO:0043374	CD8-positive, alpha-beta T cell differentiation	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	BCL2	1
GO:0046049	UMP metabolic process	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	CAD	1
GO:0048070	regulation of developmental pigmentation	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	BCL2	1
GO:0051481	negative regulation of cytosolic calcium ion concentration	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	BCL2	1
GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	BCL2	1
GO:1903083	protein localization to condensed chromosome	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	BUB3	1
GO:1904507	positive regulation of telomere maintenance in response to DNA damage	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	ACTR8	1
GO:2000671	regulation of motor neuron apoptotic process	1/23	15/18986	0.06666666666666667	55.03188405797101	7.2906512660722775	0.018024589028792337	0.12585865208800215	0.09090662292782223	BCL2	1
GO:0006206	pyrimidine nucleobase metabolic process	1/23	16/18986	0.0625	51.59239130434783	7.050618714463255	0.019215113221103697	0.13076047386903616	0.09444716668000123	CAD	1
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	1/23	16/18986	0.0625	51.59239130434783	7.050618714463255	0.019215113221103697	0.13076047386903616	0.09444716668000123	CAD	1
GO:0070071	proton-transporting two-sector ATPase complex assembly	1/23	16/18986	0.0625	51.59239130434783	7.050618714463255	0.019215113221103697	0.13076047386903616	0.09444716668000123	CCDC115	1
GO:0071453	cellular response to oxygen levels	2/23	178/18986	0.011235955056179775	9.275036638983877	3.8629965001404276	0.01943339565149146	0.13113459418611464	0.09471739057029452	BCL2/CCDC115	2
GO:0046112	nucleobase biosynthetic process	1/23	17/18986	0.058823529411764705	48.55754475703325	6.831834922288629	0.020404256731695214	0.13245568253924045	0.09567160133593954	CAD	1
GO:0060382	regulation of DNA strand elongation	1/23	17/18986	0.058823529411764705	48.55754475703325	6.831834922288629	0.020404256731695214	0.13245568253924045	0.09567160133593954	ACTR8	1
GO:0120305	regulation of pigmentation	1/23	17/18986	0.058823529411764705	48.55754475703325	6.831834922288629	0.020404256731695214	0.13245568253924045	0.09567160133593954	BCL2	1
GO:1902165	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1/23	17/18986	0.058823529411764705	48.55754475703325	6.831834922288629	0.020404256731695214	0.13245568253924045	0.09567160133593954	BCL2	1
GO:0002262	myeloid cell homeostasis	2/23	183/18986	0.01092896174863388	9.021620337372298	3.7974299479092943	0.020468767074556714	0.13245568253924045	0.09567160133593954	BAP1/ACIN1	2
GO:0016049	cell growth	3/23	490/18986	0.006122448979591836	5.053948535936113	3.1663072764630775	0.02061887959826283	0.13245568253924045	0.09567160133593954	ANAPC2/BCL2/BAP1	3
GO:0007565	female pregnancy	2/23	189/18986	0.010582010582010581	8.735219691741431	3.721988101321488	0.021741325076234382	0.13855780981123975	0.10007911543028525	BCL2/CAD	2
GO:0001829	trophectodermal cell differentiation	1/23	19/18986	0.05263157894736842	43.4462242562929	6.446622488407245	0.022778407820147395	0.1392674271852485	0.10059166596194787	BYSL	1
GO:0045945	positive regulation of transcription by RNA polymerase III	1/23	19/18986	0.05263157894736842	43.4462242562929	6.446622488407245	0.022778407820147395	0.1392674271852485	0.10059166596194787	BRF1	1
GO:1902570	protein localization to nucleolus	1/23	19/18986	0.05263157894736842	43.4462242562929	6.446622488407245	0.022778407820147395	0.1392674271852485	0.10059166596194787	BYSL	1
GO:1904505	regulation of telomere maintenance in response to DNA damage	1/23	19/18986	0.05263157894736842	43.4462242562929	6.446622488407245	0.022778407820147395	0.1392674271852485	0.10059166596194787	ACTR8	1
GO:2000811	negative regulation of anoikis	1/23	19/18986	0.05263157894736842	43.4462242562929	6.446622488407245	0.022778407820147395	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0002902	regulation of B cell apoptotic process	1/23	20/18986	0.05	41.27391304347827	6.2757646559348	0.023963418450196117	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0010522	regulation of calcium ion transport into cytosol	1/23	20/18986	0.05	41.27391304347827	6.2757646559348	0.023963418450196117	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0033033	negative regulation of myeloid cell apoptotic process	1/23	20/18986	0.05	41.27391304347827	6.2757646559348	0.023963418450196117	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0034260	negative regulation of GTPase activity	1/23	20/18986	0.05	41.27391304347827	6.2757646559348	0.023963418450196117	0.1392674271852485	0.10059166596194787	ARL2	1
GO:0045655	regulation of monocyte differentiation	1/23	20/18986	0.05	41.27391304347827	6.2757646559348	0.023963418450196117	0.1392674271852485	0.10059166596194787	ACIN1	1
GO:0048643	positive regulation of skeletal muscle tissue development	1/23	20/18986	0.05	41.27391304347827	6.2757646559348	0.023963418450196117	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0051900	regulation of mitochondrial depolarization	1/23	20/18986	0.05	41.27391304347827	6.2757646559348	0.023963418450196117	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0000075	cell cycle checkpoint signaling	2/23	203/18986	0.009852216748768473	8.132790747483401	3.5582849140858204	0.02483569880999702	0.1392674271852485	0.10059166596194787	BUB3/ANAPC15	2
GO:0031099	regeneration	2/23	204/18986	0.00980392156862745	8.092924126172207	3.5471959180584713	0.025063306589494752	0.1392674271852485	0.10059166596194787	BCL2/CAD	2
GO:0009129	pyrimidine nucleoside monophosphate metabolic process	1/23	21/18986	0.047619047619047616	39.308488612836435	6.117076870963964	0.025147054502903443	0.1392674271852485	0.10059166596194787	CAD	1
GO:0010224	response to UV-B	1/23	21/18986	0.047619047619047616	39.308488612836435	6.117076870963964	0.025147054502903443	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0097049	motor neuron apoptotic process	1/23	21/18986	0.047619047619047616	39.308488612836435	6.117076870963964	0.025147054502903443	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0006352	DNA-templated transcription initiation	2/23	209/18986	0.009569377990430622	7.899313501144165	3.492863514230647	0.026214283079807093	0.1392674271852485	0.10059166596194787	BRF1/ASH2L	2
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	1/23	22/18986	0.045454545454545456	37.52173913043478	5.969164031073188	0.02632931750034262	0.1392674271852485	0.10059166596194787	ALG2	1
GO:0043249	erythrocyte maturation	1/23	22/18986	0.045454545454545456	37.52173913043478	5.969164031073188	0.02632931750034262	0.1392674271852485	0.10059166596194787	BAP1	1
GO:0048025	negative regulation of mRNA splicing, via spliceosome	1/23	22/18986	0.045454545454545456	37.52173913043478	5.969164031073188	0.02632931750034262	0.1392674271852485	0.10059166596194787	ACIN1	1
GO:1905146	lysosomal protein catabolic process	1/23	22/18986	0.045454545454545456	37.52173913043478	5.969164031073188	0.02632931750034262	0.1392674271852485	0.10059166596194787	CCDC115	1
GO:0044703	multi-organism reproductive process	2/23	210/18986	0.009523809523809525	7.861697722567288	3.482213441016334	0.026447050313477303	0.1392674271852485	0.10059166596194787	BCL2/CAD	2
GO:0048469	cell maturation	2/23	210/18986	0.009523809523809525	7.861697722567288	3.482213441016334	0.026447050313477303	0.1392674271852485	0.10059166596194787	BCL2/BAP1	2
GO:0050686	negative regulation of mRNA processing	1/23	23/18986	0.043478260869565216	35.890359168241964	5.8308454708137605	0.02751020896298151	0.1392674271852485	0.10059166596194787	ACIN1	1
GO:1902254	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1/23	23/18986	0.043478260869565216	35.890359168241964	5.8308454708137605	0.02751020896298151	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0044706	multi-multicellular organism process	2/23	218/18986	0.009174311926605505	7.573195053849222	3.399471976484446	0.028339679754756642	0.1392674271852485	0.10059166596194787	BCL2/CAD	2
GO:0002320	lymphoid progenitor cell differentiation	1/23	24/18986	0.041666666666666664	34.39492753623188	5.7011143426226845	0.02868973040968592	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0007042	lysosomal lumen acidification	1/23	24/18986	0.041666666666666664	34.39492753623188	5.7011143426226845	0.02868973040968592	0.1392674271852485	0.10059166596194787	CCDC115	1
GO:0009220	pyrimidine ribonucleotide biosynthetic process	1/23	24/18986	0.041666666666666664	34.39492753623188	5.7011143426226845	0.02868973040968592	0.1392674271852485	0.10059166596194787	CAD	1
